,Text,Dep,Head,Child
397820,Гэндальф,nsubj,ответил,[]
397915,Гэндальф,nsubj,сказал,[]
398210,Гэндальф,nsubj,вздохнул,[умолк]
399378,Гэндальф,nsubj,наказал,"[Митрандир, ,]"
399438,Митрандир,nsubj,любит,[]
399679,Гэндальф,nsubj,придет,[]
401159,Гэндальф,nsubj,сказал,[]
401624,Митрандир,nsubj,спешил,[]
402069,Митрандир,nsubj,спешил,[]
402780,Гэндальф,nsubj,назвал,[]
405565,Гэндальф,nsubj,возвращался,[]
405718,Гэндальф,nsubj,отозвался,[]
405783,Гэндальф,nsubj,умчался,[]
407628,Гэндальф,nsubj,Галадриэль,"[Не, ли?–Нет]"
409579,Гэндальф,nsubj,забыл,"[даже, отваживался!–Ты]"
416318,Гэндальф,nsubj,возвестил,[]
416337,Гэндальф,nsubj,передал,[]
416379,Гэндальф,nsubj,покинул.–Может,[]
416452,Гэндальф,nsubj,дал,[]
419659,Гэндальф,nsubj,побывал,[Серый]
422700,Гэндальф,nsubj,ответил,[]
422809,Гэндальф,nsubj,отчеканил,[]
424275,Гэндальф,nsubj,подевался,[сам]
424598,Гэндальф,nsubj,Где,[]
424963,Гэндальф,nsubj,надрывал,[Гэндальф!Он]
425244,Гэндальф,nsubj,шел,[]
425519,Гэндальф,nsubj,шагнул,[]
425660,Гэндальф,nsubj,опустился,[]
425817,Гэндальф,nsubj,выпрямился,[]
425951,Гэндальф,nsubj,Гэндальф,[–]
426013,Гэндальф,nsubj,вскочил:–Значит,[]
426164,Гэндальф,nsubj,мерил,[шагами]
426398,Митрандир,nsubj,овладел,[]
426806,Гэндальф,nsubj,отозвался,[]
426893,Митрандир,nsubj,хотелось,[]
427028,Митрандир,nsubj,сделал,"[,]"
427194,Гэндальф,nsubj,сказал,[]
427239,Гэндальф,nsubj,сказал,[]
427362,Гэндальф,nsubj,произнес,[]
427921,Гэндальф,nsubj,положил,[]
428349,Гэндальф,nsubj,развел,[]
429234,Гэндальф,nsubj,говорил,[]
429553,Гэндальф,nsubj,молвил,[]
429672,Гэндальф,nsubj,привез,[]
429707,Гэндальф,nsubj,отправился,[]
429799,Гэндальф,nsubj,отвечал,[]
429883,Гэндальф,nsubj,отвечал,[]
430127,Гэндальф,nsubj,сказал,[]
430223,Гэндальф,nsubj,взорвется,[]
430461,Гэндальф,nsubj,вздохнул,[]
432980,Гэндальф,nsubj,возглавил,[]
433013,Гэндальф,nsubj,устали,[]
433121,Гэндальф,nsubj,скрывались,[]
435684,Гэндальф,nsubj,восседал,[]
435729,Гэндальф,nsubj,произнес,[]
435844,Гэндальф,nsubj,двигался,[]
443573,Гэндальф,nsubj,Где,[]
446666,Гэндальф,nsubj,шевельнулся,[]
446973,Гэндальф,nsubj,понял,[]
447096,Гэндальф,nsubj,пробормотал,[]
447296,Гэндальф,nsubj,бросил,[]
447365,Гэндальф,nsubj,заметил,[]
447425,Гэндальф,nsubj,молвил,[]
447560,Гэндальф,nsubj,закричал,[]
447647,Гэндальф,nsubj,услышали,[Пиппин]
447708,Гэндальф,nsubj,взбежал,[]
447850,Гэндальф,nsubj,бросил,[]
447964,Гэндальф,nsubj,взбежал,[]
448106,Гэндальф,nsubj,бросил,[]
448185,Гэндальф,nsubj,совершил,[]
448362,Гэндальф,nsubj,откликнулся,[]
448502,Гэндальф,nsubj,перешагнул,[]
448556,Гэндальф,nsubj,позвал,[]
449128,Гэндальф,nsubj,возразил,[]
449284,Гэндальф,nsubj,успел,[]
449395,Гэндальф,nsubj,отвернулся,[болью]
449456,Гэндальф,nsubj,нарушил,[]
449620,Гэндальф,nsubj,подняли,[Берегонд]
449665,Гэндальф,nsubj,достиг,[]
449778,Гэндальф,nsubj,сказал,[]
449913,Гэндальф,nsubj,стучались,[остальные]
450015,Гэндальф,nsubj,суров,[]
450076,Гэндальф,nsubj,завернулся,[]
450495,Гэндальф,nsubj,отозвался,[]
450685,Гэндальф,nsubj,отозвался,[]
450870,Гэндальф,nsubj,повернулся,[]
451309,Гэндальф,nsubj,послал,[]
451767,Митрандир,nsubj,скажи,[]
451837,Гэндальф,nsubj,появился,[сам]
452212,Гэндальф,nsubj,ходил,[]
452269,Гэндальф,nsubj,выжидал,[]
452391,Гэндальф,nsubj,ответил,[стоявший]
452474,Гэндальф,nsubj,поспешил,[]
453094,Гэндальф,nsubj,спешил,[]
453164,Гэндальф,nsubj,ответил,[]
453497,Гэндальф,nsubj,советовал,[добавил:–Я]
453798,Гэндальф,nsubj,поведал,[]
454387,Гэндальф,nsubj,вмешался,[]
454997,Гэндальф,nsubj,вскричал,[]
455850,Гэндальф,nsubj,вмешался,[]
456141,Гэндальф,nsubj,вмешался,[]
457144,Гэндальф,nsubj,вмешался,[]
457237,Гэндальф,nsubj,вошли,[Пиппин]
457493,Гэндальф,nsubj,заверил,[]
458105,Гэндальф,nsubj,последовал,[]
458459,Гэндальф,nsubj,прибавил,[]
462147,Гэндальф,nsubj,участвовали,"[Арагорн, сыновья]"
462157,Гэндальф,nsubj,начал,[]
462461,Гэндальф,nsubj,сказал,[]
463046,Гэндальф,nsubj,разъяснил,[]
463989,Гэндальф,nsubj,кивнул,[]
464824,Гэндальф,nsubj,возразил,[]
465030,Гэндальф,nsubj,вошли,[]
465901,Гэндальф,nsubj,воспротивился,[]
466021,Гэндальф,nsubj,заехали,"[Арагорн, отрядом]"
466240,Гэндальф,nsubj,велел,[]
467344,Гэндальф,nsubj,взял,[]
467924,Гэндальф,nsubj,вмешался,[]
468022,Гэндальф,nsubj,сунул,[достопочтенный]
468192,Гэндальф,nsubj,приказал,[]
468284,Гэндальф,nsubj,молвил,[]
468598,Гэндальф,nsubj,проговорил,[]
468650,Гэндальф,nsubj,примет,[]
468941,Гэндальф,nsubj,спускал,[]
469032,Гэндальф,nsubj,проговорил,[]
469579,Гэндальф,nsubj,отверг,[]
491225,Гэндальф,nsubj,послал,[]
499381,Гэндальф,nsubj,говорил,[]
499542,Гэндальф,nsubj,стоял,[облаченный]
499576,Гэндальф,nsubj,шевельнулся,[]
499893,Гэндальф,nsubj,поднял,[]
500015,Гэндальф,nsubj,воскликнул,[]
500324,Гэндальф,nsubj,воззвал,[]
500361,Гэндальф,nsubj,сказал,[]
500441,Гэндальф,nsubj,воскликнул,[]
501424,Гэндальф,nsubj,появился,[облаченный]
501529,Гэндальф,nsubj,ответствовал,[]
501935,Гэндальф,nsubj,ответил,[]
502012,Гэндальф,nsubj,сказал,[]
503170,Гэндальф,nsubj,явился,[]
503224,Гэндальф,nsubj,положил,[]
503248,Гэндальф,nsubj,возразил,[]
503314,Гэндальф,nsubj,помог,[]
509797,Митрандир,nsubj,говорит,[]
510516,Митрандир,nsubj,водрузил,"[,, а]"
510571,Гэндальф,nsubj,возложил,[]
511764,Гэндальф,nsubj,отвечал,[]
511857,Гэндальф,nsubj,перестал,[]
511898,Гэндальф,nsubj,улыбнулся,[]
511952,Гэндальф,nsubj,вышел,[]
512011,Гэндальф,nsubj,взошли,[Арагорном]
512121,Гэндальф,nsubj,сказал,[]
512243,Гэндальф,nsubj,возразил,[]
512402,Гэндальф,nsubj,молвил,[]
515879,Гэндальф,nsubj,ответил,[]
516254,Гэндальф,nsubj,покачал,[]
516602,Гэндальф,nsubj,говори,"[,]"
516703,Гэндальф,nsubj,сказал,[]
518158,Гэндальф,nsubj,окликнул,[]
518208,Гэндальф,nsubj,вздохнул,[]
518319,Гэндальф,nsubj,заметил,[]
518701,Гэндальф,nsubj,предложил,[]
519258,Гэндальф,nsubj,вмешался,[]
520474,Гэндальф,nsubj,сказал:–Пожалуй,[]
520976,Гэндальф,nsubj,мог,[]
521405,Гэндальф,nsubj,зашли,[хоббиты]
521629,Гэндальф,nsubj,спросил,[рядом.–Да]
522080,Гэндальф,nsubj,рассмеялся,[]
522822,Гэндальф,nsubj,улыбнулся,[]
523002,Гэндальф,nsubj,уселся,[]
523274,Гэндальф,nsubj,сказал,[]
523869,Гэндальф,nsubj,кивнул,[]
524104,Гэндальф,nsubj,возразил,[]
524188,Гэндальф,nsubj,возразил,[]
524298,Гэндальф,nsubj,возразил,[]
524396,Гэндальф,nsubj,заверил,[]
525126,Гэндальф,nsubj,гостили,[хоббиты]
525215,Гэндальф,nsubj,появился,[бородой]
525623,Гэндальф,nsubj,покачал,[]
525669,Гэндальф,nsubj,возразил,[]
525932,Гэндальф,nsubj,ответил,[]
526042,Гэндальф,nsubj,поправил,[]
537978,Гэндальф,nsubj,предупреждал,[–]
538107,Гэндальф,nsubj,позаботится,[]
544519,Гэндальф,nsubj,плывет,[]
544631,Гэндальф,nsubj,подтвердил,[]
