,Text,Dep,Head,Child
383177,Сэм,nsubj,воскликнул,[]
383309,Сэм,nsubj,заплакал,[]
383634,Сэм,nsubj,посмотрел,[]
383700,Сэм,nsubj,ушел,[]
383844,Сэм,nsubj,простонал,[]
384095,Сэм,nsubj,вздохнул:–Значит,[]
384175,Сэм,nsubj,пробормотал,[]
384252,Сэм,nsubj,надел,[]
384281,Сэм,nsubj,выпрямился,[]
384393,Сэм,nsubj,отвернулся,[]
384431,Сэм,nsubj,видел,[]
384463,Сэм,nsubj,оказался,[]
384773,Сэм,nsubj,застыл,[]
384819,Сэм,nsubj,обернулся,[]
384847,Сэм,nsubj,оказался,[]
384921,Сэм,nsubj,вытащил,[]
384947,Сэм,nsubj,надел,[]
385003,Сэм,nsubj,стоял,[]
385026,Сэм,nsubj,чувствовал,[]
385118,Сэм,nsubj,вжался,[]
385144,Сэм,nsubj,искал,[]
385180,Сэм,nsubj,слышал,[]
385225,Сэм,nsubj,обнаружил,[]
385268,Сэм,nsubj,думал,[]
385446,Сэм,nsubj,позабыл,[]
385495,Сэм,nsubj,вскочил,[]
385824,Сэм,nsubj,постарался,[]
385949,Сэм,nsubj,бежал,[все]
385986,Сэм,nsubj,мчался,[]
386022,Сэм,nsubj,оказался,[]
386036,Сэм,nsubj,остановился,[]
386121,Сэм,nsubj,мог,[]
386265,Сэм,nsubj,слышал,[]
386511,Сэм,nsubj,смог,[]
386667,Сэм,nsubj,бросился,[]
386676,Сэм,nsubj,догадался,[]
386826,Сэм,nsubj,замер,[]
387861,Сэм,nsubj,стал,[]
388075,Сэм,nsubj,усмехнулся,[]
388933,Сэм,nsubj,пришел,[]
389051,Сэм,nsubj,начал,[]
389139,Сэм,nsubj,подпрыгнул,[]
389341,Сэм,nsubj,усомнился,[]
389404,Сэм,nsubj,видел,[]
389475,Сэм,nsubj,слышал,[]
389503,Сэм,nsubj,орал,[]
389551,Сэм,nsubj,ударился,[]
390891,Сэм,nsubj,обращает,[]
390911,Сэм,nsubj,оказывается,[]
390950,Сэм,nsubj,решается,[]
391036,Сэм,nsubj,бросается,[]
391063,Сэм,nsubj,падает,[]
394305,Сэм,nsubj,брели,[Фродо]
468128,Сэм,nsubj,носил,[]
470375,Сэм,nsubj,поднялся,[]
470513,Сэм,nsubj,взял,[]
470553,Сэм,nsubj,подумал,[]
470577,Сэм,nsubj,знал,[]
470716,Сэм,nsubj,вздохнул,[]
470876,Сэм,nsubj,оказался,[]
471020,Сэм,nsubj,взглянул,[]
471050,Сэм,nsubj,запамятовал,[]
471110,Сэм,nsubj,принудил,[]
471181,Сэм,nsubj,остановился,[]
471224,Сэм,nsubj,вытащил,[]
471376,Сэм,nsubj,осознал,[]
471452,Сэм,nsubj,прислушался,[]
471702,Сэм,nsubj,смотрел,[]
471834,Сэм,nsubj,стоял,[]
471929,Сэм,nsubj,различил,[]
472011,Сэм,nsubj,стоял,[]
472037,Сэм,nsubj,осознал,[]
472255,Сэм,nsubj,видел,[]
472392,Сэм,nsubj,заметил,[]
472464,Сэм,nsubj,чувствовал,[]
472495,Сэм,nsubj,понимал,[]
472685,Сэм,nsubj,знал,[]
473022,Сэм,nsubj,видел,[]
473052,Сэм,nsubj,двинулся,[]
473093,Сэм,nsubj,прикидывал,[]
473167,Сэм,nsubj,приостановился,[]
